MatchType;MatchValue;IDE;Target;Publisher;ExtensionId;DisplayName;LatestVersion;InstallCount;AverageRating;RatingCount;MarketplaceTags;MarketplaceUrl
Tag;openai;VSCode;Microsoft.VisualStudio.Code;Codefly;codefly;Codefly;0.1.2;9;;;;https://marketplace.visualstudio.com/items?itemName=Codefly.codefly
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codegiant;genie-ai;GenIE: AI Engineer with Autocomplete & Chat;2.0.3;396;;;;https://marketplace.visualstudio.com/items?itemName=Codegiant.genie-ai
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codegiant;genie-ai;GenIE: AI Engineer with Autocomplete & Chat;2.0.3;396;;;;https://marketplace.visualstudio.com/items?itemName=Codegiant.genie-ai
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Codegiant;genie-ai;GenIE: AI Engineer with Autocomplete & Chat;2.0.3;396;;;;https://marketplace.visualstudio.com/items?itemName=Codegiant.genie-ai
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codeium;codeium;Windsurf Plugin (formerly Codeium): AI Coding Autocomplete and Chat for Python, JavaScript, TypeScript, and more;1.49.2;3377498;4,762035847;1454;;https://marketplace.visualstudio.com/items?itemName=Codeium.codeium
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codeium;codeium;Windsurf Plugin (formerly Codeium): AI Coding Autocomplete and Chat for Python, JavaScript, TypeScript, and more;1.49.2;3377594;4,762035847;1454;;https://marketplace.visualstudio.com/items?itemName=Codeium.codeium
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Codeium;codeium;Windsurf Plugin (formerly Codeium): AI Coding Autocomplete and Chat for Python, JavaScript, TypeScript, and more;1.49.2;3378626;4,762035847;1454;;https://marketplace.visualstudio.com/items?itemName=Codeium.codeium
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codelynx;codelynx;CodeLynx - AI Code Assistant;1.0.4;23;;;;https://marketplace.visualstudio.com/items?itemName=Codelynx.codelynx
Category;AI;VSCode;Microsoft.VisualStudio.Code;CodeontheRocks;crashify-chat-extension;Crashify Chat Extension;2.0.0;20;5;1;;https://marketplace.visualstudio.com/items?itemName=CodeontheRocks.crashify-chat-extension
Category;AI;VSCode;Microsoft.VisualStudio.Code;CodeontheRocks;fools-chat-extension;Fool's Chat Extension;2.4.0;16;;;;https://marketplace.visualstudio.com/items?itemName=CodeontheRocks.fools-chat-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CoderAi;coder-simple;Coder Simple;0.0.2;316;;;;https://marketplace.visualstudio.com/items?itemName=CoderAi.coder-simple
Tag;deepseek;VSCode;Microsoft.VisualStudio.Code;CoderAi;coder-simple;Coder Simple;0.0.2;316;;;;https://marketplace.visualstudio.com/items?itemName=CoderAi.coder-simple
Tag;llm;VSCode;Microsoft.VisualStudio.Code;CoderAi;coder-simple;Coder Simple;0.0.2;316;;;;https://marketplace.visualstudio.com/items?itemName=CoderAi.coder-simple
Tag;qwen;VSCode;Microsoft.VisualStudio.Code;CoderAi;coder-simple;Coder Simple;0.0.2;316;;;;https://marketplace.visualstudio.com/items?itemName=CoderAi.coder-simple
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codereviewforgithubcopilot;github-copilot-code-review;GitHub Copilot Code Review Assistant;0.0.4;6736;;;;https://marketplace.visualstudio.com/items?itemName=Codereviewforgithubcopilot.github-copilot-code-review
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codereviewforgithubcopilot;github-copilot-code-review;GitHub Copilot Code Review Assistant;0.0.4;6737;;;;https://marketplace.visualstudio.com/items?itemName=Codereviewforgithubcopilot.github-copilot-code-review
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Codereviewforgithubcopilot;github-copilot-code-review;GitHub Copilot Code Review Assistant;0.0.4;6739;;;;https://marketplace.visualstudio.com/items?itemName=Codereviewforgithubcopilot.github-copilot-code-review
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CodersDontCry;netlive-sandbox;NetLive Sandbox;0.0.2;92;;;;https://marketplace.visualstudio.com/items?itemName=CodersDontCry.netlive-sandbox
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CodespyAIDetectorforSourceCode;codespy-ai-detector;Codespy AI Detector;1.0.2;319;5;1;;https://marketplace.visualstudio.com/items?itemName=CodespyAIDetectorforSourceCode.codespy-ai-detector
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CodewithBismillah;convert-voice-to-code;Voice-to-Code;1.1.4;435;5;1;;https://marketplace.visualstudio.com/items?itemName=CodewithBismillah.convert-voice-to-code
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codewithinnopilot;innopilot;InnoPilot;1.0.3;35;;;;https://marketplace.visualstudio.com/items?itemName=Codewithinnopilot.innopilot
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codewithinnopilot;innopilot;InnoPilot;1.0.3;35;;;;https://marketplace.visualstudio.com/items?itemName=Codewithinnopilot.innopilot
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Codewithinnopilot;innopilot;InnoPilot;1.0.3;35;;;;https://marketplace.visualstudio.com/items?itemName=Codewithinnopilot.innopilot
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Codewithinnopilot;innopilot;InnoPilot;1.0.3;35;;;;https://marketplace.visualstudio.com/items?itemName=Codewithinnopilot.innopilot
Tag;llama;VSCode;Microsoft.VisualStudio.Code;Codewithinnopilot;innopilot;InnoPilot;1.0.3;35;;;;https://marketplace.visualstudio.com/items?itemName=Codewithinnopilot.innopilot
Category;AI;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;claude;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;deepseek;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;openai;VSCode;Microsoft.VisualStudio.Code;CodingAGI;codingagi;CodingAGI;4.0.2;784;;;;https://marketplace.visualstudio.com/items?itemName=CodingAGI.codingagi
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CodingWithCalvin;VSC-MCPServer;VSC as MCP;0.1.3;;;;;https://marketplace.visualstudio.com/items?itemName=CodingWithCalvin.VSC-MCPServer
Tag;claude;VSCode;Microsoft.VisualStudio.Code;CodingWithCalvin;VSC-MCPServer;VSC as MCP;0.1.3;;;;;https://marketplace.visualstudio.com/items?itemName=CodingWithCalvin.VSC-MCPServer
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codingworkflow;claude-runner;Claude Runner;0.4.1;492;5;1;;https://marketplace.visualstudio.com/items?itemName=Codingworkflow.claude-runner
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codingworkflow;claude-runner;Claude Runner;0.4.1;492;5;1;;https://marketplace.visualstudio.com/items?itemName=Codingworkflow.claude-runner
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;Codingworkflow;claude-runner;Claude Runner;0.4.1;492;5;1;;https://marketplace.visualstudio.com/items?itemName=Codingworkflow.claude-runner
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Codingworkflow;claude-runner;Claude Runner;0.4.1;492;5;1;;https://marketplace.visualstudio.com/items?itemName=Codingworkflow.claude-runner
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Codingworkflow;claude-runner;Claude Runner;0.4.1;492;5;1;;https://marketplace.visualstudio.com/items?itemName=Codingworkflow.claude-runner
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codini;codini-vscode-genie;toky.fun Genie;2.1.0;;;;;https://marketplace.visualstudio.com/items?itemName=Codini.codini-vscode-genie
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codium;codium;Qodo: AI Code Review;1.7.12;812471;4,716632366;487;;https://marketplace.visualstudio.com/items?itemName=Codium.codium
Category;AI;VSCode;Microsoft.VisualStudio.Code;Codly;codly;Codly;0.1.0;20;5;1;;https://marketplace.visualstudio.com/items?itemName=Codly.codly
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Codly;codly;Codly;0.1.0;22;5;1;;https://marketplace.visualstudio.com/items?itemName=Codly.codly
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Codly;codly;Codly;0.1.0;21;5;1;;https://marketplace.visualstudio.com/items?itemName=Codly.codly
Category;AI;VSCode;Microsoft.VisualStudio.Code;CognifyAI;CognifyAI;CognifyAI - Free | Secure | Fast | Powered By Ollama;0.0.7;51;;;;https://marketplace.visualstudio.com/items?itemName=CognifyAI.CognifyAI
Category;AI;VSCode;Microsoft.VisualStudio.Code;Colin3191;co-code;co code;0.1.0;15;;;;https://marketplace.visualstudio.com/items?itemName=Colin3191.co-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CollectivAI;collectiv-chat;dowhile AI - code search & understanding tool for your codebase;0.0.12;5521;5;1;;https://marketplace.visualstudio.com/items?itemName=CollectivAI.collectiv-chat
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;CollectivAI;collectiv-chat;dowhile AI - code search & understanding tool for your codebase;0.0.12;5521;5;1;;https://marketplace.visualstudio.com/items?itemName=CollectivAI.collectiv-chat
Tag;llm;VSCode;Microsoft.VisualStudio.Code;CollectivAI;collectiv-chat;dowhile AI - code search & understanding tool for your codebase;0.0.12;5521;5;1;;https://marketplace.visualstudio.com/items?itemName=CollectivAI.collectiv-chat
Tag;openai;VSCode;Microsoft.VisualStudio.Code;CollectivAI;collectiv-chat;dowhile AI - code search & understanding tool for your codebase;0.0.12;5519;5;1;;https://marketplace.visualstudio.com/items?itemName=CollectivAI.collectiv-chat
Category;AI;VSCode;Microsoft.VisualStudio.Code;CollinLagat;codegenie-ai-plugin;CodeGenie AI Plugin;5.1.0;98;5;1;;https://marketplace.visualstudio.com/items?itemName=CollinLagat.codegenie-ai-plugin
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CollinLagat;codegenie-ai-plugin;CodeGenie AI Plugin;5.1.0;98;5;1;;https://marketplace.visualstudio.com/items?itemName=CollinLagat.codegenie-ai-plugin
Tag;deepseek;VSCode;Microsoft.VisualStudio.Code;CollinLagat;codegenie-ai-plugin;CodeGenie AI Plugin;5.1.0;98;5;1;;https://marketplace.visualstudio.com/items?itemName=CollinLagat.codegenie-ai-plugin
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CommitAI;commit-ai;CommitAI;2.5.0;2405;5;2;;https://marketplace.visualstudio.com/items?itemName=CommitAI.commit-ai
Category;AI;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;claude;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;llama;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;autosail;AutoSail - Dev;0.0.57;97;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.autosail
Category;AI;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;claude;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;llama;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;CompassLLMCode;compasscode;CompassCode - for test;0.0.4;7;;;;https://marketplace.visualstudio.com/items?itemName=CompassLLMCode.compasscode
Category;AI;VSCode;Microsoft.VisualStudio.Code;CompassUOL-AiCockpit;ai-cockpit-reasoning;AI Cockpit Reasoning;3.0.6;1532;5;1;;https://marketplace.visualstudio.com/items?itemName=CompassUOL-AiCockpit.ai-cockpit-reasoning
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CompassUOL-AiCockpit;ai-cockpit-reasoning;AI Cockpit Reasoning;3.0.6;1532;5;1;;https://marketplace.visualstudio.com/items?itemName=CompassUOL-AiCockpit.ai-cockpit-reasoning
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CompassUOL-AiCockpit;ai-cockpit-reasoning;AI Cockpit Reasoning;3.0.6;1532;5;1;;https://marketplace.visualstudio.com/items?itemName=CompassUOL-AiCockpit.ai-cockpit-reasoning
Tag;claude;VSCode;Microsoft.VisualStudio.Code;CompassUOL-AiCockpit;ai-cockpit-reasoning;AI Cockpit Reasoning;3.0.6;1532;5;1;;https://marketplace.visualstudio.com/items?itemName=CompassUOL-AiCockpit.ai-cockpit-reasoning
Tag;llama;VSCode;Microsoft.VisualStudio.Code;CompassUOL-AiCockpit;ai-cockpit-reasoning;AI Cockpit Reasoning;3.0.6;1532;5;1;;https://marketplace.visualstudio.com/items?itemName=CompassUOL-AiCockpit.ai-cockpit-reasoning
Category;AI;VSCode;Microsoft.VisualStudio.Code;Composio;rube-universal-mcp;Rube Universal MCP;0.0.1;;;;;https://marketplace.visualstudio.com/items?itemName=Composio.rube-universal-mcp
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Conductor;conductor;Conductor;1.0.0;22;;;;https://marketplace.visualstudio.com/items?itemName=Conductor.conductor
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Conductor;conductor;Conductor;1.0.0;22;;;;https://marketplace.visualstudio.com/items?itemName=Conductor.conductor
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ConnorHallman;bifrost-mcp;Bifrost - VSCode Dev Tools MCP Server;0.0.14;1013;;;;https://marketplace.visualstudio.com/items?itemName=ConnorHallman.bifrost-mcp
Category;AI;VSCode;Microsoft.VisualStudio.Code;ContextLite;contextlite;ContextLite - Enterprise Context Engine with Clustering;1.1.23;15;;;;https://marketplace.visualstudio.com/items?itemName=ContextLite.contextlite
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ContextLite;contextlite;ContextLite - Enterprise Context Engine with Clustering;1.1.23;15;;;;https://marketplace.visualstudio.com/items?itemName=ContextLite.contextlite
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ContextLite;contextlite;ContextLite - Enterprise Context Engine with Clustering;1.1.23;15;;;;https://marketplace.visualstudio.com/items?itemName=ContextLite.contextlite
Tag;rag;VSCode;Microsoft.VisualStudio.Code;ContextLite;contextlite;ContextLite - Enterprise Context Engine with Clustering;1.1.23;15;;;;https://marketplace.visualstudio.com/items?itemName=ContextLite.contextlite
Category;AI;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1974054;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1974054;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1974913;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1974868;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1976213;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;Continue;continue;Continue - open-source AI code agent;1.3.29;1975140;3,786324739;117;;https://marketplace.visualstudio.com/items?itemName=Continue.continue
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ControlShiftAI;repo-pin;RepoPin;1.1.4;31;5;1;;https://marketplace.visualstudio.com/items?itemName=ControlShiftAI.repo-pin
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ConvisoApplicationSecurity;conviso-secure-code;Conviso AI-Agent;2.0.7;397;;;;https://marketplace.visualstudio.com/items?itemName=ConvisoApplicationSecurity.conviso-secure-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Coodo;commit-generator;Commit AI Generator;1.0.9;3191;5;3;;https://marketplace.visualstudio.com/items?itemName=Coodo.commit-generator
Tag;openai;VSCode;Microsoft.VisualStudio.Code;Coodo;commit-generator;Commit AI Generator;1.0.9;3190;5;3;;https://marketplace.visualstudio.com/items?itemName=Coodo.commit-generator
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Copado;vscode-copadoai;Copado AI;1.3.1;762;;;;https://marketplace.visualstudio.com/items?itemName=Copado.vscode-copadoai
Category;AI;VSCode;Microsoft.VisualStudio.Code;Copilot-Archiver;copilot-archiver;Copilot Interaction Archiver;0.10.6;26;;;;https://marketplace.visualstudio.com/items?itemName=Copilot-Archiver.copilot-archiver
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CopilotLive;copilotLive;Copilot.Live;0.0.9;1287;5;2;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.copilotLive
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CopilotLive;copilotLive;Copilot.Live;0.0.9;1287;5;2;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.copilotLive
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CopilotLive;copilotLive;Copilot.Live;0.0.9;1287;5;2;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.copilotLive
Tag;openai;VSCode;Microsoft.VisualStudio.Code;CopilotLive;copilotLive;Copilot.Live;0.0.9;1287;5;2;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.copilotLive
Tag;ai;VSCode;Microsoft.VisualStudio.Code;CopilotLive;sahayak;Sahayak;0.0.4;237;;;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.sahayak
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;CopilotLive;sahayak;Sahayak;0.0.4;237;;;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.sahayak
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;CopilotLive;sahayak;Sahayak;0.0.4;238;;;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.sahayak
Tag;openai;VSCode;Microsoft.VisualStudio.Code;CopilotLive;sahayak;Sahayak;0.0.4;237;;;;https://marketplace.visualstudio.com/items?itemName=CopilotLive.sahayak
